Date,USD_INR,Gold_USD_per_ounce,Gold_INR_per_gram_22K
2024-08-16,83.94830322265625,2498.60009765625,6760.314437165335
2024-08-19,83.88980102539062,2501.800048828125,6764.255169759049
2024-08-20,83.87860107421875,2511.300048828125,6789.0343344723115
2024-08-21,83.77940368652344,2508.39990234375,6773.174448264544
2024-08-22,83.88860321044922,2478.89990234375,6702.243078174804
2024-08-23,83.94059753417969,2508.39990234375,6786.206219823195
2024-08-26,83.81379699707031,2517.699951171875,6801.077262211491
2024-08-27,83.88369750976562,2516.0,6802.153427302665
2024-08-28,83.92160034179688,2501.0,6764.655276000699
2024-08-29,83.94149780273438,2525.699951171875,6833.082926226106
2024-08-30,83.89510345458984,2493.800048828125,6743.051308901412
2024-09-03,83.92729949951172,2489.89990234375,6735.089303873754
2024-09-04,83.95030212402344,2493.39990234375,6746.405211912201
2024-09-05,83.98249816894531,2511.39990234375,6797.713919700774
2024-09-06,83.98359680175781,2493.5,6749.351777415115
2024-09-09,83.98259735107422,2501.800048828125,6771.7375814237275
2024-09-10,83.98090362548828,2512.300048828125,6800.021272984404
2024-09-11,83.98200225830078,2512.10009765625,6799.5690172038385
2024-09-12,83.99259948730469,2551.199951171875,6906.272998993549
2024-09-13,83.93479919433594,2581.300048828125,6982.9473352295745
2024-09-16,83.88480377197266,2580.39990234375,6976.354340140416
2024-09-17,83.88400268554688,2564.300048828125,6932.7606613556245
2024-09-18,83.77059936523438,2570.699951171875,6940.667400311206
2024-09-19,83.69170379638672,2588.0,6980.795289358441
2024-09-20,83.61470031738281,2619.89990234375,7060.339055912705
2024-09-23,83.48709869384766,2626.5,7067.323892629763
2024-09-24,83.55960083007812,2651.199951171875,7139.981080747698
2024-09-25,83.56759643554688,2659.199951171875,7162.211253017041
2024-09-26,83.62409973144531,2669.89990234375,7195.892322725017
2024-09-27,83.61710357666016,2644.300048828125,7126.299557496025
2024-09-30,83.71640014648438,2636.10009765625,7112.637310945909
2024-10-01,83.82730102539062,2667.300048828125,7206.353757024202
2024-10-02,83.87210083007812,2647.10009765625,7155.600845250283
2024-10-03,83.91960144042969,2657.10009765625,7186.700547331612
2024-10-04,84.0093994140625,2645.800048828125,7163.794534847393
2024-10-07,84.02780151367188,2644.800048828125,7162.655547407731
2024-10-08,83.96410369873047,2615.0,7076.582445969806
2024-10-09,83.91459655761719,2606.0,7048.068942149057
2024-10-10,83.94219970703125,2620.60009765625,7089.8871058828245
2024-10-11,83.94599914550781,2657.60009765625,7190.313975307395
2024-10-14,84.16829681396484,2647.800048828125,7182.769770616258
2024-10-15,84.04850006103516,2661.39990234375,7209.386770353183
2024-10-16,84.05619812011719,2674.0,7244.182237660867
2024-10-17,84.03929901123047,2691.0,7288.771579751191
2024-10-18,84.05380249023438,2713.699951171875,7351.52457356494
2024-10-21,84.0687026977539,2723.10009765625,7378.297674424118
2024-10-22,84.07350158691406,2744.199951171875,7435.8926150479765
2024-10-23,84.08399963378906,2714.39990234375,7356.06255773726
2024-10-24,84.06759643554688,2734.89990234375,7410.171984452184
2024-10-25,84.08180236816406,2740.89990234375,7427.683832985968
2024-10-28,84.10199737548828,2742.89990234375,7434.8890240266865
2024-10-29,84.10279846191406,2768.39990234375,7504.080657397401
2024-10-30,84.08930206298828,2788.5,7557.351427008404
2024-10-31,84.08910369873047,2738.300048828125,7421.2827557241235
2024-11-01,84.09149932861328,2738.60009765625,7422.307391149979
2024-11-04,84.13359832763672,2736.10009765625,7419.2442127304685
2024-11-05,84.15249633789062,2740.300048828125,7432.301916151691
2024-11-06,84.11630249023438,2667.60009765625,7232.011699006738
2024-11-07,84.2511978149414,2698.39990234375,7327.2433894341475
2024-11-08,84.306396484375,2687.5,7302.42694340786
2024-11-11,84.38289642333984,2611.199951171875,7101.543940602436
2024-11-12,84.39649963378906,2600.0,7072.22393551992
2024-11-13,84.39530181884766,2580.800048828125,7019.8987818658
2024-11-14,84.4229965209961,2568.199951171875,6987.918282355744
2024-11-15,84.47380065917969,2565.699951171875,6985.317033570535
2024-11-18,84.47750091552734,2610.60009765625,7107.872500190979
2024-11-19,84.39849853515625,2627.10009765625,7146.107784287703
2024-11-20,84.39759826660156,2648.199951171875,7203.425723614609
2024-11-21,84.38310241699219,2672.10009765625,7267.188624354821
2024-11-22,84.48829650878906,2709.89990234375,7379.178642833243
2024-11-25,84.43599700927734,2616.800048828125,7121.2526868579935
2024-11-26,84.37750244140625,2620.300048828125,7125.837468424545
2024-11-27,84.33910369873047,2639.89990234375,7175.871655634183
2024-11-29,84.47160339355469,2657.0,7233.700332738699
2024-12-02,84.55699920654297,2634.89990234375,7180.784687322888
2024-12-03,84.73709869384766,2644.699951171875,7222.843727434989
2024-12-04,84.68309783935547,2653.800048828125,7243.077895154351
2024-12-05,84.70700073242188,2626.60009765625,7170.86393625909
2024-12-06,84.68379974365234,2638.60009765625,7201.652007735588
2024-12-09,84.66600036621094,2664.89990234375,7271.904492059912
2024-12-10,84.84729766845703,2697.60009765625,7376.898446314539
2024-12-11,84.8740005493164,2733.800048828125,7478.244175493507
2024-12-12,84.85710144042969,2687.5,7350.127745205352
2024-12-13,84.83920288085938,2656.0,7262.445249809437
2024-12-16,84.802001953125,2651.39990234375,7246.687976761952
2024-12-17,84.91729736328125,2644.39990234375,7237.382355293415
2024-12-18,84.91539764404297,2636.5,7215.599912109211
2024-12-19,85.16549682617188,2592.199951171875,7115.253926802393
2024-12-20,85.27940368652344,2628.699951171875,7225.092195173104
2024-12-23,84.94499969482422,2612.300048828125,7151.861556404759
2024-12-24,85.0988998413086,2620.0,7185.9378732150335
2024-12-26,85.41339874267578,2638.800048828125,7264.248764953904
2024-12-27,85.26090240478516,2617.199951171875,7191.923343102086
2024-12-30,85.38600158691406,2606.10009765625,7171.929154504867
2024-12-31,85.7865982055664,2629.199951171875,7269.4454742902235
2025-01-02,85.78569793701172,2658.89990234375,7351.485387025189
2025-01-03,85.80400085449219,2645.0,7314.614392179137
2025-01-06,85.75900268554688,2638.39990234375,7292.5357250263905
2025-01-07,85.68070220947266,2656.699951171875,7336.412568359413
2025-01-08,85.80650329589844,2664.5,7368.755561571335
2025-01-09,85.90750122070312,2683.800048828125,7430.8665969609
2025-01-10,85.91999816894531,2708.5,7500.346378334207
2025-01-13,86.18800354003906,2673.5,7426.517872065674
2025-01-14,86.65059661865234,2677.5,7477.548835934098
2025-01-15,86.535400390625,2712.5,7565.223720043718
2025-01-16,86.43099975585938,2746.39990234375,7650.530181602046
2025-01-17,86.6061019897461,2744.300048828125,7660.1682148623595
2025-01-21,86.21109771728516,2755.0,7654.961299377445
2025-01-22,86.45189666748047,2767.60009765625,7711.450660416348
2025-01-23,86.47270202636719,2763.10009765625,7700.764976195579
2025-01-24,86.44020080566406,2777.300048828125,7737.431018153259
2025-01-27,86.2030029296875,2737.5,7605.622121700271
2025-01-28,86.46839904785156,2766.800048828125,7710.693034995757
2025-01-29,86.58460235595703,2769.10009765625,7727.473830507321
2025-01-30,86.6406021118164,2823.0,7882.982477159268
2025-01-31,86.64700317382812,2812.5,7854.242371992239
2025-02-03,86.55400085449219,2833.89990234375,7905.509682488263
2025-02-04,86.94339752197266,2853.300048828125,7995.438229269041
2025-02-05,87.13009643554688,2871.60009765625,8063.997331869594
2025-02-06,87.33409881591797,2856.0,8038.967401457722
2025-02-07,87.58830261230469,2867.300048828125,8094.266020882971
2025-02-10,87.51309967041016,2914.300048828125,8219.881401016684
2025-02-11,87.49009704589844,2912.5,8212.645059571207
2025-02-12,86.81120300292969,2909.0,8139.1249756999905
2025-02-13,86.8740005493164,2925.89990234375,8192.331299610982
2025-02-14,86.75409698486328,2883.60009765625,8062.750974889644
2025-02-18,86.85479736328125,2931.60009765625,8206.477066022966
2025-02-19,86.88719940185547,2919.39990234375,8175.373622098311
2025-02-20,86.872802734375,2940.0,8231.697165159576
2025-02-21,86.45120239257812,2937.60009765625,8185.0612413601575
2025-02-24,86.52940368652344,2947.89990234375,8221.189611559596
2025-02-25,86.69010162353516,2904.5,8115.197881136183
2025-02-26,87.0811996459961,2916.800048828125,8186.3306714618
2025-02-27,87.16220092773438,2883.199951171875,8099.555231851561
2025-02-28,87.3270034790039,2836.800048828125,7984.275336562284
2025-03-03,87.46399688720703,2890.199951171875,8147.332305720755
2025-03-04,87.32959747314453,2909.60009765625,8189.416935594393
2025-03-05,87.21700286865234,2915.300048828125,8194.880777006601
2025-03-06,86.88929748535156,2916.60009765625,8167.730381393989
2025-03-07,87.12879943847656,2904.699951171875,8156.826571683747
2025-03-10,87.07379913330078,2891.0,8113.230349920394
2025-03-11,87.3551025390625,2912.89990234375,8201.099104534973
2025-03-12,87.20010375976562,2939.10009765625,8260.181690928825
2025-03-13,87.3405990600586,2984.300048828125,8400.727040194435
2025-03-14,86.9220962524414,2994.5,8389.04898079913
2025-03-17,86.93900299072266,3000.0,8406.091856924104
2025-03-18,86.91639709472656,3035.10009765625,8502.232078303654
2025-03-19,86.57610321044922,3035.89990234375,8471.175978577287
2025-03-20,86.33709716796875,3040.0,8459.199113720315
2025-03-21,86.33609771728516,3018.199951171875,8398.440393101939
2025-03-24,85.98699951171875,3013.10009765625,8350.34800772889
2025-03-25,85.53209686279297,3023.699951171875,8335.39208583095
2025-03-26,85.59040069580078,3020.89990234375,8333.349873778174
2025-03-27,86.09539794921875,3060.199951171875,8491.569391238454
2025-03-28,85.69490051269531,3086.5,8524.707403732518
2025-03-31,85.53880310058594,3122.800048828125,8609.254927766888
2025-04-01,85.46810150146484,3118.89990234375,8591.395562381134
2025-04-02,85.61009979248047,3139.89990234375,8663.612672277908
2025-04-03,85.65119934082031,3097.0,8549.345635527265
2025-04-04,85.28289794921875,3056.10009765625,8400.163620966958
